filepath,labels
369835.wav,0
156847.wav,0
103600.wav,0
218291.wav,0
218292.wav,0
151226.wav,0
151227.wav,0
152785.wav,0
78013.wav,0
349903.wav,0
416967.wav,0
273100.wav,0
273101.wav,0
273102.wav,0
273103.wav,0
273104.wav,0
273105.wav,0
273106.wav,0
154831.wav,0
273108.wav,0
213205.wav,0
213206.wav,0
213207.wav,0
213208.wav,0
213209.wav,0
273109.wav,0
273110.wav,0
273111.wav,0
273112.wav,0
273114.wav,0
273115.wav,0
273116.wav,0
273117.wav,0
273113.wav,0
240358.wav,0
65178.wav,0
319224.wav,0
319225.wav,0
429314.wav,0
429317.wav,0
15521.wav,0
197401.wav,0
54779.wav,0
395562.wav,0
395564.wav,0
213297.wav,0
273399.wav,0
188215.wav,0
54780.wav,0
321860.wav,0
181572.wav,0
181573.wav,0
181575.wav,0
181576.wav,0
22862.wav,0
428367.wav,0
22863.wav,0
181583.wav,0
181587.wav,0
181588.wav,0
153431.wav,0
121691.wav,0
32939.wav,0
428391.wav,0
378727.wav,0
157036.wav,0
157037.wav,0
157038.wav,0
157039.wav,0
157040.wav,0
20332.wav,0
191872.wav,0
201609.wav,0
278924.wav,0
278925.wav,0
278926.wav,0
278927.wav,0
278928.wav,0
278929.wav,0
278930.wav,0
278931.wav,0
73101.wav,0
73102.wav,0
73103.wav,0
73104.wav,0
73105.wav,0
73106.wav,0
73107.wav,0
187799.wav,0
364451.wav,0
158648.wav,0
401346.wav,0
213956.wav,0
51145.wav,0
363470.wav,0
235470.wav,0
51163.wav,0
324578.wav,0
97763.wav,0
369638.wav,0
369639.wav,0
403437.wav,0
273394.wav,0
273395.wav,0
125428.wav,0
273396.wav,0
273397.wav,0
273398.wav,0
273400.wav,0
273401.wav,0
273403.wav,0
273404.wav,0
273405.wav,0
273406.wav,0
273407.wav,0
404092.wav,0
140219.wav,0
140227.wav,0
266597.wav,0
237317.wav,0
158469.wav,0
158470.wav,0
257032.wav,0
394769.wav,0
366867.wav,0
372246.wav,0
216087.wav,0
169496.wav,0
378393.wav,0
372250.wav,0
233241.wav,0
424988.wav,0
426268.wav,0
26142.wav,0
216094.wav,0
6175.wav,0
353057.wav,0
11560.wav,0
397609.wav,0
397610.wav,0
397608.wav,0
78897.wav,0
567.wav,0
360503.wav,0
64313.wav,0
272442.wav,0
212289.wav,0
426819.wav,0
426820.wav,0
426823.wav,0
426824.wav,0
179015.wav,0
426826.wav,0
426827.wav,0
212300.wav,0
212301.wav,0
426825.wav,0
212303.wav,0
182356.wav,0
162901.wav,0
132949.wav,0
132951.wav,0
140888.wav,0
140889.wav,0
132952.wav,0
240473.wav,0
274778.wav,0
194658.wav,0
194659.wav,0
63586.wav,0
167269.wav,0
347245.wav,0
214897.wav,0
81265.wav,0
34938.wav,0
252796.wav,0
263037.wav,0
346504.wav,0
346506.wav,0
389259.wav,0
346507.wav,0
28303.wav,0
398992.wav,0
187791.wav,0
389269.wav,0
212120.wav,0
70297.wav,0
331160.wav,0
157857.wav,0
272035.wav,0
50599.wav,0
406958.wav,0
219311.wav,0
26037.wav,0
234679.wav,0
401595.wav,0
424381.wav,0
412862.wav,0
240830.wav,0
412865.wav,0
89794.wav,0
89793.wav,0
144070.wav,0
207309.wav,0
368078.wav,0
135634.wav,0
156885.wav,0
156887.wav,0
92633.wav,0
24794.wav,0
24795.wav,0
408538.wav,0
51164.wav,0
232934.wav,0
19179.wav,0
19180.wav,0
19181.wav,0
133868.wav,0
178669.wav,0
365549.wav,0
433650.wav,0
83702.wav,0
324092.wav,0
379260.wav,0
209920.wav,0
209921.wav,0
222210.wav,0
222211.wav,0
222209.wav,0
222213.wav,0
209922.wav,0
222215.wav,0
222216.wav,0
222217.wav,0
222212.wav,0
222219.wav,0
222220.wav,0
222221.wav,0
222222.wav,0
222214.wav,0
222224.wav,0
222225.wav,0
222226.wav,0
222227.wav,0
209940.wav,0
209941.wav,0
222228.wav,0
222230.wav,0
222232.wav,0
222233.wav,0
222234.wav,0
222235.wav,0
222236.wav,0
23581.wav,0
23582.wav,0
23580.wav,0
23583.wav,0
23585.wav,0
23586.wav,0
222237.wav,0
23584.wav,0
26140.wav,0
57389.wav,0
57408.wav,0
57413.wav,0
57419.wav,0
57421.wav,0
57424.wav,0
222299.wav,0
222300.wav,0
222301.wav,0
82523.wav,0
222302.wav,0
222304.wav,0
222305.wav,0
222306.wav,0
222303.wav,0
222308.wav,0
222309.wav,0
222310.wav,0
222311.wav,0
222312.wav,0
222313.wav,0
222314.wav,0
222315.wav,0
222316.wav,0
222317.wav,0
222318.wav,0
222323.wav,0
222324.wav,0
222325.wav,0
222326.wav,0
222327.wav,0
222329.wav,0
222330.wav,0
222331.wav,0
222332.wav,0
222200.wav,0
222334.wav,0
222338.wav,0
222339.wav,0
222340.wav,0
222341.wav,0
222343.wav,0
222344.wav,0
222345.wav,0
222346.wav,0
222348.wav,0
222349.wav,0
222350.wav,0
222351.wav,0
222352.wav,0
222353.wav,0
222354.wav,0
222355.wav,0
222356.wav,0
205972.wav,0
205974.wav,0
222357.wav,0
222358.wav,0
222361.wav,0
222360.wav,0
222359.wav,0
98494.wav,0
206022.wav,0
206023.wav,0
222922.wav,0
222923.wav,0
222924.wav,0
222925.wav,0
316642.wav,0
18660.wav,0
375530.wav,0
375531.wav,0
375532.wav,0
411370.wav,0
375534.wav,0
375535.wav,0
375533.wav,0
375536.wav,0
375537.wav,0
375539.wav,0
375538.wav,0
375540.wav,0
375542.wav,0
375543.wav,0
157432.wav,0
375544.wav,0
375546.wav,0
375541.wav,0
375548.wav,0
375549.wav,0
375545.wav,0
375551.wav,0
375552.wav,0
375550.wav,0
375554.wav,0
375555.wav,0
375556.wav,0
375553.wav,0
375557.wav,0
57604.wav,0
222205.wav,0
222307.wav,0
369428.wav,0
38680.wav,0
222208.wav,0
219939.wav,0
207167.wav,0
207168.wav,0
46416.wav,0
222218.wav,0
222223.wav,0
264047.wav,0
222229.wav,0
207757.wav,0
222231.wav,0
209918.wav,0
46079.wav,0
413611.wav,0
413612.wav,0
413613.wav,0
413614.wav,0
413615.wav,0
413616.wav,0
413617.wav,0
413618.wav,0
413619.wav,0
413620.wav,0
413621.wav,0
411574.wav,0
411575.wav,0
413624.wav,0
413622.wav,0
413625.wav,0
413623.wav,0
432568.wav,0
235459.wav,0
222201.wav,0
368075.wav,0
164819.wav,0
164820.wav,0
164821.wav,0
164822.wav,0
164823.wav,0
379865.wav,0
65513.wav,0
365035.wav,0
222190.wav,0
46062.wav,0
222191.wav,0
222192.wav,0
222193.wav,0
222194.wav,0
222195.wav,0
222196.wav,0
222197.wav,0
222199.wav,0
209398.wav,0
222198.wav,0
222202.wav,0
222203.wav,0
222204.wav,0
209917.wav,0
222206.wav,0
222207.wav,0
51837.wav,0
54285.wav,0
149760.wav,0
155910.wav,0
333575.wav,0
201739.wav,0
333579.wav,0
120333.wav,0
77326.wav,0
417548.wav,0
417549.wav,0
233232.wav,0
233233.wav,0
378389.wav,0
250390.wav,0
133657.wav,0
268826.wav,0
86820.wav,0
267302.wav,0
212522.wav,0
252715.wav,0
54829.wav,0
388912.wav,0
164658.wav,0
360502.wav,0
246327.wav,0
152887.wav,0
390459.wav,0
233020.wav,0
75072.wav,0
154692.wav,0
192069.wav,0
157766.wav,0
353609.wav,0
188233.wav,0
71755.wav,0
348238.wav,0
348239.wav,0
348240.wav,0
175438.wav,0
364116.wav,0
201301.wav,0
345940.wav,0
260951.wav,0
167256.wav,0
387930.wav,0
428380.wav,0
329052.wav,0
199774.wav,0
319326.wav,0
329053.wav,0
174433.wav,0
174434.wav,0
250359.wav,0
153444.wav,0
323432.wav,0
158057.wav,0
395119.wav,0
334962.wav,0
334963.wav,0
377462.wav,0
67449.wav,0
152956.wav,0
377469.wav,0
152702.wav,0
91263.wav,0
91264.wav,0
223101.wav,0
232831.wav,0
137.wav,0
391310.wav,0
152976.wav,0
332178.wav,0
326291.wav,0
330900.wav,0
332179.wav,0
339347.wav,0
195223.wav,0
350360.wav,0
339348.wav,0
331158.wav,0
388512.wav,0
214689.wav,0
332458.wav,0
402859.wav,0
353711.wav,0
365487.wav,0
155569.wav,0
155568.wav,0
155571.wav,0
155572.wav,0
233396.wav,0
155574.wav,0
155575.wav,0
155570.wav,0
155573.wav,0
365490.wav,0
379068.wav,0
215744.wav,0
379073.wav,0
215745.wav,0
379076.wav,0
79045.wav,0
216005.wav,0
99795.wav,0
99796.wav,0
379099.wav,0
379100.wav,0
379101.wav,0
332000.wav,0
423648.wav,0
144105.wav,0
144106.wav,0
257259.wav,0
83690.wav,0
328941.wav,0
274927.wav,0
14579.wav,0
274931.wav,0
149750.wav,0
149751.wav,0
149752.wav,0
403446.wav,0
228602.wav,0
149757.wav,0
388485.wav,0
269713.wav,0
424742.wav,0
75829.wav,0
394945.wav,0
368794.wav,0
53842.wav,0
53843.wav,0
53844.wav,0
53845.wav,0
53846.wav,0
53847.wav,0
53848.wav,0
53849.wav,0
53850.wav,0
53851.wav,0
53852.wav,0
53853.wav,0
53854.wav,0
53855.wav,0
53856.wav,0
53857.wav,0
415420.wav,0
53859.wav,0
53860.wav,0
53861.wav,0
53862.wav,0
53863.wav,0
53864.wav,0
53865.wav,0
53866.wav,0
53867.wav,0
53868.wav,0
53869.wav,0
53870.wav,0
53871.wav,0
53873.wav,0
53874.wav,0
53875.wav,0
53880.wav,0
53881.wav,0
53882.wav,0
53883.wav,0
53884.wav,0
53885.wav,0
53886.wav,0
73352.wav,0
178318.wav,0
415386.wav,0
415387.wav,0
4252.wav,0
415388.wav,0
415390.wav,0
415389.wav,0
415392.wav,0
415391.wav,0
415394.wav,0
415395.wav,0
415393.wav,0
415397.wav,0
415399.wav,0
415400.wav,0
415401.wav,0
415402.wav,0
415403.wav,0
415404.wav,0
372397.wav,0
415406.wav,0
415407.wav,0
415408.wav,0
415405.wav,0
415410.wav,0
415411.wav,0
415412.wav,0
415413.wav,0
415414.wav,0
415409.wav,0
415416.wav,0
415417.wav,0
415418.wav,0
415419.wav,0
415415.wav,0
415421.wav,0
415422.wav,0
415423.wav,0
415424.wav,0
415425.wav,0
415426.wav,0
415427.wav,0
415428.wav,0
415429.wav,0
415430.wav,0
415431.wav,0
415432.wav,0
415433.wav,0
415434.wav,0
415435.wav,0
415436.wav,0
415438.wav,0
415439.wav,0
415440.wav,0
415441.wav,0
415443.wav,0
415444.wav,0
415445.wav,0
415446.wav,0
415447.wav,0
415449.wav,0
415450.wav,0
415451.wav,0
415452.wav,0
415453.wav,0
415454.wav,0
415455.wav,0
415456.wav,0
415457.wav,0
415458.wav,0
415459.wav,0
415460.wav,0
415461.wav,0
415462.wav,0
415463.wav,0
415464.wav,0
415465.wav,0
415466.wav,0
415467.wav,0
415468.wav,0
415469.wav,0
72941.wav,0
415470.wav,0
415472.wav,0
72945.wav,0
415474.wav,0
415475.wav,0
415471.wav,0
415477.wav,0
415476.wav,0
415473.wav,0
347900.wav,0
347902.wav,0
372488.wav,0
319781.wav,0
159422.wav,0
373554.wav,0
373555.wav,0
373556.wav,0
373557.wav,0
373558.wav,0
373559.wav,0
373560.wav,0
373561.wav,0
373562.wav,0
373563.wav,0
373564.wav,0
373565.wav,0
373566.wav,0
373567.wav,0
373568.wav,0
373569.wav,0
373570.wav,0
373571.wav,0
373572.wav,0
373573.wav,0
373574.wav,0
373575.wav,0
373576.wav,0
365423.wav,0
147312.wav,0
171394.wav,0
72940.wav,0
4251.wav,0
4501.wav,0
173463.wav,0
220056.wav,0
223146.wav,0
223150.wav,0
362419.wav,0
29624.wav,0
29626.wav,0
29627.wav,0
29628.wav,0
347626.wav,0
375715.wav,0
99856.wav,0
99859.wav,0
99860.wav,0
352284.wav,0
352285.wav,0
352286.wav,0
352287.wav,0
352288.wav,0
352289.wav,0
352290.wav,0
352291.wav,0
352292.wav,0
352293.wav,0
352294.wav,0
375721.wav,0
52219.wav,0
382885.wav,0
51318.wav,0
210675.wav,0
63240.wav,0
210650.wav,0
387758.wav,0
320688.wav,0
387760.wav,0
387763.wav,0
387772.wav,0
387774.wav,0
387775.wav,0
387776.wav,0
387779.wav,0
387780.wav,0
387781.wav,0
210631.wav,0
387786.wav,0
387788.wav,0
210632.wav,0
387785.wav,0
210635.wav,0
387787.wav,0
210638.wav,0
387791.wav,0
210640.wav,0
210639.wav,0
210641.wav,0
210642.wav,0
210644.wav,0
210647.wav,0
210649.wav,0
210648.wav,0
210651.wav,0
210652.wav,0
210653.wav,0
210654.wav,0
210655.wav,0
210656.wav,0
210657.wav,0
210658.wav,0
210659.wav,0
210660.wav,0
210661.wav,0
210662.wav,0
210664.wav,0
210665.wav,0
210666.wav,0
210667.wav,0
210668.wav,0
210669.wav,0
210670.wav,0
210671.wav,0
210672.wav,0
210673.wav,0
210674.wav,0
176883.wav,0
210676.wav,0
176882.wav,0
210678.wav,0
210679.wav,0
210680.wav,0
210682.wav,0
210681.wav,0
210684.wav,0
210685.wav,0
210687.wav,0
210688.wav,0
210689.wav,0
210690.wav,0
210691.wav,0
210692.wav,0
210693.wav,0
176902.wav,0
210695.wav,0
63238.wav,0
210696.wav,0
210694.wav,0
63239.wav,0
63241.wav,0
210697.wav,0
63242.wav,0
411919.wav,0
210698.wav,0
182569.wav,0
276300.wav,0
276301.wav,0
276304.wav,0
276306.wav,0
276308.wav,0
276309.wav,0
276310.wav,0
276312.wav,0
21850.wav,0
276315.wav,0
276316.wav,0
276317.wav,0
276318.wav,0
276319.wav,0
276321.wav,0
387792.wav,0
382831.wav,0
382832.wav,0
382833.wav,0
382834.wav,0
382835.wav,0
382836.wav,0
382837.wav,0
382838.wav,0
382839.wav,0
382840.wav,0
382841.wav,0
382842.wav,0
382843.wav,0
382844.wav,0
382845.wav,0
382846.wav,0
382847.wav,0
382848.wav,0
382849.wav,0
382850.wav,0
382851.wav,0
382852.wav,0
382853.wav,0
382854.wav,0
382855.wav,0
382856.wav,0
382857.wav,0
382858.wav,0
382859.wav,0
382860.wav,0
382861.wav,0
382862.wav,0
382863.wav,0
9616.wav,0
382864.wav,0
382866.wav,0
382867.wav,0
382865.wav,0
382869.wav,0
382870.wav,0
382871.wav,0
382872.wav,0
382873.wav,0
382874.wav,0
382875.wav,0
382876.wav,0
382877.wav,0
382878.wav,0
382879.wav,0
382880.wav,0
382881.wav,0
382882.wav,0
382883.wav,0
375716.wav,0
41381.wav,0
375718.wav,0
375719.wav,0
375720.wav,0
210633.wav,0
375722.wav,0
382886.wav,0
375724.wav,0
382884.wav,0
375717.wav,0
382887.wav,0
382888.wav,0
382889.wav,0
382890.wav,0
375728.wav,0
375726.wav,0
210636.wav,0
55222.wav,0
55223.wav,0
55224.wav,0
210637.wav,0
210643.wav,0
210645.wav,0
58875.wav,0
58876.wav,0
186524.wav,0
242719.wav,0
393992.wav,0
337163.wav,0
338207.wav,0
256544.wav,0
335905.wav,0
388903.wav,0
388904.wav,0
325928.wav,0
388905.wav,0
31533.wav,0
264498.wav,0
216383.wav,0
401221.wav,0
367688.wav,0
219219.wav,0
219220.wav,0
219221.wav,0
219222.wav,0
106071.wav,0
216915.wav,0
329047.wav,0
191327.wav,0
254322.wav,0
25463.wav,0
339069.wav,0
264319.wav,0
367495.wav,0
60811.wav,0
169110.wav,0
398999.wav,0
169111.wav,0
169113.wav,0
169114.wav,0
169115.wav,0
90779.wav,0
169116.wav,0
169118.wav,0
370337.wav,0
169121.wav,0
199066.wav,0
408741.wav,0
422835.wav,0
212404.wav,0
422837.wav,0
212405.wav,0
268185.wav,0
58811.wav,0
58813.wav,0
58815.wav,0
58816.wav,0
256212.wav,0
212181.wav,0
256213.wav,0
232921.wav,0
418011.wav,0
418012.wav,0
93662.wav,0
93663.wav,0
401131.wav,0
426221.wav,0
387830.wav,0
321582.wav,0
407433.wav,0
366441.wav,0
326412.wav,0
377015.wav,0
34855.wav,0
327109.wav,0
368792.wav,0
213453.wav,0
416619.wav,0
403001.wav,0
253658.wav,0
209833.wav,0
238679.wav,0
116636.wav,0
381421.wav,0
323626.wav,0
55044.wav,0
34052.wav,0
77069.wav,0
22804.wav,0
71706.wav,0
266525.wav,0
320545.wav,0
405029.wav,0
65579.wav,0
23090.wav,0
126272.wav,0
22596.wav,0
22597.wav,0
56926.wav,0
263527.wav,0
19562.wav,0
57197.wav,0
429175.wav,0
65911.wav,0
87425.wav,0
87426.wav,0
87427.wav,0
12676.wav,0
318599.wav,0
75169.wav,0
35493.wav,0
219045.wav,0
219046.wav,0
219047.wav,0
219048.wav,0
219049.wav,0
152490.wav,0
219051.wav,0
13740.wav,0
219053.wav,0
219052.wav,0
219050.wav,0
219054.wav,0
219055.wav,0
160689.wav,0
75957.wav,0
76214.wav,0
59063.wav,0
245688.wav,0
159166.wav,0
37311.wav,0
245695.wav,0
323782.wav,0
402382.wav,0
320724.wav,0
66014.wav,0
89059.wav,0
426216.wav,0
426217.wav,0
425195.wav,0
417769.wav,0
57070.wav,0
66036.wav,0
412918.wav,0
55033.wav,0
147648.wav,0
434178.wav,0
71695.wav,0
23579.wav,0
80928.wav,0
378918.wav,0
52265.wav,0
94254.wav,0
89134.wav,0
89137.wav,0
323634.wav,0
89141.wav,0
89142.wav,0
267318.wav,0
89143.wav,0
267322.wav,0
138304.wav,0
104526.wav,0
104528.wav,0
138320.wav,0
427089.wav,0
317527.wav,0
154717.wav,0
119904.wav,0
406625.wav,0
406628.wav,0
406632.wav,0
408688.wav,0
416883.wav,0
107637.wav,0
123001.wav,0
237691.wav,0
266364.wav,0
123007.wav,0
262277.wav,0
379016.wav,0
85128.wav,0
411789.wav,0
52375.wav,0
81053.wav,0
372901.wav,0
241830.wav,0
195772.wav,0
103635.wav,0
96471.wav,0
424160.wav,0
222441.wav,0
333036.wav,0
71922.wav,0
369924.wav,0
428295.wav,0
422165.wav,0
268585.wav,0
344364.wav,0
183599.wav,0
166194.wav,0
11573.wav,0
135481.wav,0
232761.wav,0
428347.wav,0
11582.wav,0
256323.wav,0
79181.wav,0
79182.wav,0
219480.wav,0
261465.wav,0
73050.wav,0
167259.wav,0
343388.wav,0
73052.wav,0
366942.wav,0
73054.wav,0
73056.wav,0
73057.wav,0
386404.wav,0
219495.wav,0
371050.wav,0
73068.wav,0
73071.wav,0
184689.wav,0
73075.wav,0
374.wav,0
426363.wav,0
238981.wav,0
395655.wav,0
152968.wav,0
213392.wav,0
426389.wav,0
426390.wav,0
339352.wav,0
161189.wav,0
161190.wav,0
151985.wav,0
333249.wav,0
219587.wav,0
274933.wav,0
274935.wav,0
70148.wav,0
430600.wav,0
26136.wav,0
341536.wav,0
330276.wav,0
233001.wav,0
389674.wav,0
203307.wav,0
76331.wav,0
351786.wav,0
175669.wav,0
233014.wav,0
153145.wav,0
209467.wav,0
393787.wav,0
209480.wav,0
151121.wav,0
151125.wav,0
413272.wav,0
413274.wav,0
151132.wav,0
430686.wav,0
421477.wav,0
421478.wav,0
421487.wav,0
367221.wav,0
60031.wav,0
89739.wav,0
395920.wav,0
275091.wav,0
275094.wav,0
275096.wav,0
334492.wav,0
211619.wav,0
266922.wav,0
406197.wav,0
240312.wav,0
217787.wav,0
239292.wav,0
194238.wav,0
217796.wav,0
361167.wav,0
346833.wav,0
177877.wav,0
426734.wav,0
432900.wav,0
218888.wav,0
218889.wav,0
153362.wav,0
422675.wav,0
431897.wav,0
85809.wav,0
164663.wav,0
85821.wav,0
85822.wav,0
367422.wav,0
153408.wav,0
265024.wav,0
64321.wav,0
238402.wav,0
256834.wav,0
390976.wav,0
233291.wav,0
233292.wav,0
153426.wav,0
48980.wav,0
239444.wav,0
144218.wav,0
334683.wav,0
237405.wav,0
144224.wav,0
29537.wav,0
144226.wav,0
160612.wav,0
98150.wav,0
138084.wav,0
217965.wav,0
217972.wav,0
213876.wav,0
335737.wav,0
85887.wav,0
85888.wav,0
85889.wav,0
411526.wav,0
335754.wav,0
130955.wav,0
178063.wav,0
178064.wav,0
178067.wav,0
324503.wav,0
324504.wav,0
131991.wav,0
403355.wav,0
324509.wav,0
365478.wav,0
266151.wav,0
51135.wav,0
131016.wav,0
131020.wav,0
131021.wav,0
131022.wav,0
211924.wav,0
36821.wav,0
153558.wav,0
36823.wav,0
264153.wav,0
173018.wav,0
36828.wav,0
211933.wav,0
261090.wav,0
261091.wav,0
72676.wav,0
254954.wav,0
390973.wav,0
131876.wav,0
52289.wav,0
429131.wav,0
394909.wav,0
218821.wav,0
343718.wav,0
29542.wav,0
103540.wav,0
394946.wav,0
251007.wav,0
425667.wav,0
169626.wav,0
76554.wav,0
79386.wav,0
95003.wav,0
35632.wav,0
48699.wav,0
48700.wav,0
144445.wav,0
144446.wav,0
144447.wav,0
144448.wav,0
144449.wav,0
144450.wav,0
144451.wav,0
119879.wav,0
119880.wav,0
219484.wav,0
219486.wav,0
219487.wav,0
150367.wav,0
150369.wav,0
150370.wav,0
150371.wav,0
150372.wav,0
150373.wav,0
150368.wav,0
150375.wav,0
150376.wav,0
150377.wav,0
150374.wav,0
336516.wav,0
386445.wav,0
72619.wav,0
214194.wav,0
24243.wav,0
180921.wav,0
24242.wav,0
211901.wav,0
211902.wav,0
211903.wav,0
382659.wav,0
70340.wav,0
382665.wav,0
70345.wav,0
382666.wav,0
70347.wav,0
70353.wav,0
70352.wav,0
70360.wav,0
70361.wav,0
70362.wav,0
70364.wav,0
70367.wav,0
70368.wav,0
70372.wav,0
70373.wav,0
70375.wav,0
70377.wav,0
70378.wav,0
70380.wav,0
70382.wav,0
199670.wav,0
427296.wav,0
427297.wav,0
33794.wav,0
75280.wav,0
177680.wav,0
177681.wav,0
365075.wav,0
352789.wav,0
100886.wav,0
195617.wav,0
202274.wav,0
34363.wav,0
36926.wav,0
58942.wav,0
58943.wav,0
268866.wav,0
126539.wav,0
329807.wav,0
201305.wav,0
23129.wav,0
97381.wav,0
363112.wav,0
146033.wav,0
220281.wav,0
429181.wav,0
164482.wav,0
164485.wav,0
162438.wav,0
428679.wav,0
129678.wav,0
216213.wav,0
216214.wav,0
216215.wav,0
216216.wav,0
216217.wav,0
76951.wav,0
268956.wav,0
104602.wav,0
141471.wav,0
20127.wav,0
432805.wav,0
121511.wav,0
367790.wav,0
102576.wav,0
370864.wav,0
38584.wav,0
263865.wav,0
42173.wav,0
204484.wav,0
194244.wav,0
275663.wav,0
112339.wav,0
367324.wav,0
38111.wav,0
151776.wav,0
57582.wav,0
18677.wav,0
18678.wav,0
17161.wav,0
89354.wav,0
89355.wav,0
89356.wav,0
89357.wav,0
89358.wav,0
56592.wav,0
400663.wav,0
126741.wav,0
13597.wav,0
7454.wav,0
195871.wav,0
7453.wav,0
246561.wav,0
7455.wav,0
7452.wav,0
195876.wav,0
195877.wav,0
248103.wav,0
134953.wav,0
43827.wav,0
129340.wav,0
220988.wav,0
22340.wav,0
22344.wav,0
35147.wav,0
203597.wav,0
362320.wav,0
95568.wav,0
337746.wav,0
60758.wav,0
341855.wav,0
22368.wav,0
101727.wav,0
341856.wav,0
75619.wav,0
52588.wav,0
244592.wav,0
244591.wav,0
323449.wav,0
323450.wav,0
21890.wav,0
76692.wav,0
77719.wav,0
195991.wav,0
38296.wav,0
420.wav,0
76196.wav,0
32171.wav,0
209327.wav,0
222640.wav,0
209329.wav,0
209330.wav,0
209331.wav,0
209328.wav,0
192432.wav,0
161720.wav,0
182206.wav,0
245190.wav,0
80842.wav,0
65483.wav,0
83928.wav,0
58337.wav,0
101858.wav,0
243682.wav,0
57316.wav,0
57317.wav,0
246241.wav,0
48615.wav,0
200167.wav,0
58340.wav,0
57324.wav,0
244712.wav,0
58341.wav,0
318961.wav,0
69105.wav,0
246259.wav,0
166899.wav,0
32244.wav,0
30201.wav,0
210585.wav,0
172143.wav,0
130971.wav,0
161579.wav,0
252870.wav,0
125967.wav,0
347677.wav,0
29726.wav,0
426019.wav,0
418867.wav,0
332858.wav,0
69182.wav,0
69185.wav,0
417858.wav,0
319041.wav,0
77892.wav,0
371782.wav,0
347216.wav,0
347217.wav,0
110165.wav,0
407637.wav,0
275564.wav,0
275565.wav,0
275566.wav,0
87151.wav,0
275567.wav,0
275569.wav,0
275568.wav,0
275570.wav,0
275571.wav,0
275068.wav,0
275069.wav,0
76925.wav,0
205949.wav,0
275072.wav,0
275070.wav,0
275071.wav,0
41629.wav,0
212127.wav,0
212128.wav,0
212129.wav,0
203943.wav,0
203944.wav,0
203946.wav,0
203948.wav,0
81072.wav,0
88243.wav,0
218317.wav,0
177875.wav,0
370919.wav,0
171755.wav,0
422668.wav,0
196368.wav,0
196370.wav,0
196371.wav,0
196372.wav,0
196373.wav,0
196374.wav,0
196375.wav,0
196376.wav,0
196377.wav,0
418074.wav,0
268074.wav,0
268076.wav,0
331569.wav,0
106803.wav,0
273719.wav,0
20285.wav,0
242494.wav,0
79180.wav,0
151893.wav,0
399205.wav,0
335224.wav,0
411515.wav,0
411517.wav,0
411519.wav,0
411521.wav,0
163730.wav,0
31133.wav,0
223671.wav,0
223673.wav,0
415164.wav,0
93646.wav,0
249303.wav,0
123350.wav,0
21985.wav,0
383976.wav,0
403439.wav,0
266311.wav,0
15439.wav,0
15440.wav,0
181388.wav,0
58022.wav,0
58024.wav,0
58026.wav,0
58028.wav,0
58033.wav,0
58035.wav,0
58036.wav,0
235190.wav,0
58045.wav,0
58044.wav,0
58053.wav,0
58055.wav,0
58057.wav,0
58063.wav,0
58064.wav,0
58065.wav,0
58066.wav,0
58069.wav,0
58072.wav,0
58076.wav,0
58078.wav,0
58080.wav,0
58081.wav,0
58082.wav,0
58083.wav,0
58104.wav,0
31483.wav,0
58108.wav,0
41746.wav,0
415527.wav,0
415534.wav,0
16051.wav,0
14283.wav,0
14284.wav,0
14285.wav,0
14286.wav,0
14287.wav,0
14288.wav,0
14289.wav,0
14290.wav,0
14291.wav,0
14294.wav,0
14295.wav,0
14296.wav,0
14298.wav,0
14299.wav,0
14297.wav,0
14303.wav,0
14304.wav,0
14302.wav,0
14301.wav,0
14305.wav,0
15861.wav,0
126984.wav,0
127001.wav,0
115738.wav,0
24092.wav,0
34333.wav,0
151613.wav,0
234577.wav,0
154706.wav,0
365655.wav,0
65625.wav,0
365657.wav,0
67162.wav,0
223321.wav,0
67173.wav,0
67174.wav,0
371813.wav,0
371818.wav,0
265331.wav,0
265332.wav,0
212088.wav,0
212090.wav,0
183931.wav,0
265339.wav,0
199297.wav,0
132229.wav,0
132230.wav,0
132232.wav,0
212108.wav,0
132240.wav,0
406672.wav,0
319131.wav,0
327844.wav,0
327845.wav,0
406694.wav,0
406695.wav,0
406696.wav,0
406697.wav,0
382640.wav,0
86193.wav,0
85170.wav,0
86195.wav,0
86194.wav,0
382646.wav,0
371919.wav,0
371920.wav,0
51414.wav,0
51415.wav,0
399581.wav,0
399583.wav,0
110329.wav,0
96507.wav,0
96508.wav,0
378623.wav,0
378626.wav,0
143619.wav,0
63751.wav,0
417545.wav,0
379156.wav,0
327450.wav,0
213279.wav,0
213280.wav,0
202019.wav,0
11563.wav,0
102701.wav,0
330548.wav,0
333110.wav,0
238393.wav,0
7993.wav,0
344422.wav,0
119145.wav,0
108409.wav,0
108411.wav,0
85900.wav,0
85901.wav,0
143246.wav,0
143247.wav,0
144272.wav,0
145298.wav,0
144275.wav,0
178080.wav,0
419233.wav,0
119717.wav,0
144822.wav,0
249794.wav,0
253393.wav,0
95700.wav,0
389620.wav,0
389622.wav,0
332279.wav,0
332280.wav,0
332282.wav,0
390652.wav,0
379263.wav,0
222020.wav,0
238950.wav,0
390786.wav,0
390787.wav,0
390788.wav,0
427013.wav,0
401550.wav,0
401552.wav,0
425493.wav,0
369049.wav,0
369053.wav,0
430632.wav,0
46504.wav,0
432304.wav,0
186936.wav,0
186938.wav,0
186939.wav,0
186940.wav,0
426817.wav,0
